date,close,high,low,open,volume
2008-04-16T00:00:00.000Z,86.03,86.08,83.37,83.8,2433900
2008-04-17T00:00:00.000Z,86.21,86.51,85.44,85.74,1922500
2008-04-18T00:00:00.000Z,88.98,89.68,87.17,87.18,2415200
2008-04-21T00:00:00.000Z,88.01,89.07,87.49,88.91,2002900
2008-04-22T00:00:00.000Z,88.01,88.29,87.36,87.98,1773800
2008-04-23T00:00:00.000Z,87.69,90.78,86.15,89.9,3192800
2008-04-24T00:00:00.000Z,88.7,89.02,87.24,88.1,2173700
2008-04-25T00:00:00.000Z,90.92,91.18,88.48,89.3,1735000
2008-04-28T00:00:00.000Z,90.23,91.4,90.09,90.45,1329800
2008-04-29T00:00:00.000Z,90.35,90.82,89.5,90.0,1200900
2008-04-30T00:00:00.000Z,90.42,91.75,89.86,90.35,1458800
2008-05-01T00:00:00.000Z,90.51,90.89,89.92,90.47,1873400
2008-05-02T00:00:00.000Z,90.69,91.32,90.23,91.15,1520000
2008-05-05T00:00:00.000Z,90.31,90.99,89.82,90.5,1284100
2008-05-06T00:00:00.000Z,90.16,90.41,89.55,89.77,2164000
2008-05-07T00:00:00.000Z,89.68,90.6552,89.68,90.03,2097000
2008-05-08T00:00:00.000Z,91.46,91.69,89.8,89.84,1846400
2008-05-09T00:00:00.000Z,90.92,91.33,89.7,89.7,2143300
2008-05-12T00:00:00.000Z,92.6,92.71,90.74,91.22,2404400
2008-05-13T00:00:00.000Z,92.91,93.25,92.2,92.65,1890700
2008-05-14T00:00:00.000Z,93.24,94.26,92.91,93.25,2248200
2008-05-15T00:00:00.000Z,93.23,93.78,92.31,93.01,1680200
2008-05-16T00:00:00.000Z,92.93,93.32,91.34,93.23,2270300
2008-05-19T00:00:00.000Z,94.6,95.13,92.75,92.78,2074600
2008-05-20T00:00:00.000Z,93.72,94.6,93.35,93.9,1538300
2008-05-21T00:00:00.000Z,91.64,94.39,91.38,93.74,1866800
2008-05-22T00:00:00.000Z,91.49,92.21,91.11,92.0,1140400
2008-05-23T00:00:00.000Z,90.37,91.31,90.25,91.0,1119800
2008-05-27T00:00:00.000Z,90.55,90.9,89.85,90.58,1074500
2008-05-28T00:00:00.000Z,92.1,92.19,90.6,90.6,1480400
2008-05-29T00:00:00.000Z,91.85,92.56,90.63,91.76,1888600
2008-05-30T00:00:00.000Z,92.15,92.89,91.36,92.0,1683100
2008-06-02T00:00:00.000Z,91.33,92.46,90.74,91.75,1774600
2008-06-03T00:00:00.000Z,89.83,92.06,89.21,91.47,1937200
2008-06-04T00:00:00.000Z,88.71,90.1,88.32,89.75,1801300
2008-06-05T00:00:00.000Z,89.64,89.72,88.03,88.71,2238600
2008-06-06T00:00:00.000Z,86.65,89.33,86.51,89.07,2326600
2008-06-09T00:00:00.000Z,86.13,86.98,85.25,86.65,2939400
2008-06-10T00:00:00.000Z,85.99,86.64,85.4,85.4,2120100
2008-06-11T00:00:00.000Z,85.33,86.31,84.9,85.5,2201300
2008-06-12T00:00:00.000Z,85.71,86.86,85.43,85.97,1817500
2008-06-13T00:00:00.000Z,86.45,87.37,85.88,86.1,1324900
2008-06-16T00:00:00.000Z,86.1,86.89,85.71,86.0,1795100
2008-06-17T00:00:00.000Z,85.35,86.37,85.28,86.37,1570400
2008-06-18T00:00:00.000Z,85.48,87.25,84.72,85.55,1662900
2008-06-19T00:00:00.000Z,87.59,87.6,85.05,85.38,1965600
2008-06-20T00:00:00.000Z,85.5,87.58,84.95,85.38,2804200
2008-06-23T00:00:00.000Z,87.25,87.57,85.7,86.02,1953500
2008-06-24T00:00:00.000Z,86.81,87.75,86.04,87.35,1738500
2008-06-25T00:00:00.000Z,86.05,88.19,85.83,87.37,2465800
2008-06-26T00:00:00.000Z,82.94,86.0,82.92,85.68,3306700
2008-06-27T00:00:00.000Z,83.28,83.77,82.5,83.07,2827000
2008-06-30T00:00:00.000Z,84.2,85.04,82.61,83.29,3045800
2008-07-01T00:00:00.000Z,83.61,84.07,82.51,83.08,2323100
2008-07-02T00:00:00.000Z,81.86,84.4,81.82,84.07,1575500
2008-07-03T00:00:00.000Z,83.22,83.71,82.1,82.97,1248100
2008-07-07T00:00:00.000Z,81.79,83.94,81.52,83.41,2758200
2008-07-08T00:00:00.000Z,83.64,83.64,81.13,81.32,2559100
2008-07-09T00:00:00.000Z,81.87,84.14,81.86,83.67,2318600
2008-07-10T00:00:00.000Z,81.69,82.88,80.53,81.63,3265700
2008-07-11T00:00:00.000Z,81.05,81.86,80.4,80.86,1988400
2008-07-14T00:00:00.000Z,81.69,82.41,81.0,81.5,1806200
2008-07-15T00:00:00.000Z,81.54,81.94,80.49,81.44,2788800
2008-07-16T00:00:00.000Z,82.17,82.51,80.25,81.29,1648800
2008-07-17T00:00:00.000Z,81.21,82.44,80.44,82.44,2833200
2008-07-18T00:00:00.000Z,82.07,82.24,81.0,81.28,1994100
2008-07-21T00:00:00.000Z,82.02,82.24,80.58,82.24,1530500
2008-07-22T00:00:00.000Z,83.45,83.61,81.71,81.99,1995200
2008-07-23T00:00:00.000Z,89.27,89.41,83.68,85.07,5949600
2008-07-24T00:00:00.000Z,87.06,90.16,86.4,88.9,3441000
2008-07-25T00:00:00.000Z,89.19,89.35,87.41,87.86,2151400
2008-07-28T00:00:00.000Z,87.91,89.69,87.81,88.57,2277500
2008-07-29T00:00:00.000Z,89.94,90.51,87.6,87.9,2617700
2008-07-30T00:00:00.000Z,90.0,90.3,88.71,90.22,2459400
2008-07-31T00:00:00.000Z,89.14,91.73,88.92,89.49,2445000
2008-08-01T00:00:00.000Z,89.58,90.09,87.97,89.0,2103800
2008-08-04T00:00:00.000Z,89.07,90.06,88.52,89.31,1339800
2008-08-05T00:00:00.000Z,90.79,90.83,89.05,89.94,1965200
2008-08-06T00:00:00.000Z,90.98,91.35,90.0,90.64,1562700
2008-08-07T00:00:00.000Z,90.27,90.85,89.68,90.5,1712100
2008-08-08T00:00:00.000Z,92.81,93.23,89.97,90.0,2489400
2008-08-11T00:00:00.000Z,93.92,94.31,92.15,92.46,2239300
2008-08-12T00:00:00.000Z,94.25,94.4,93.16,94.08,2665800
2008-08-13T00:00:00.000Z,93.46,94.04,91.88,93.19,2641600
2008-08-14T00:00:00.000Z,92.46,93.23,89.61,91.19,3920700
2008-08-15T00:00:00.000Z,93.41,94.19,91.01,91.01,2659200
2008-08-18T00:00:00.000Z,92.24,93.82,91.63,93.82,1852400
2008-08-19T00:00:00.000Z,91.99,93.2,90.97,91.76,2958700
2008-08-20T00:00:00.000Z,91.26,92.69,90.47,92.36,2244000
2008-08-21T00:00:00.000Z,91.77,91.95,90.09,90.62,2642000
2008-08-22T00:00:00.000Z,92.0,92.2,90.71,92.08,2157900
2008-08-25T00:00:00.000Z,91.12,92.29,90.34,91.69,2241600
2008-08-26T00:00:00.000Z,92.21,92.32,90.19,90.92,1572600
2008-08-27T00:00:00.000Z,92.31,92.74,90.82,92.19,1383500
2008-08-28T00:00:00.000Z,94.01,94.41,92.26,92.55,2107300
2008-08-29T00:00:00.000Z,92.3,94.06,92.24,93.86,1696600
2008-09-02T00:00:00.000Z,92.56,93.95,92.3,93.03,2072500
2008-09-03T00:00:00.000Z,91.17,93.06,90.44,92.26,2441700
2008-09-04T00:00:00.000Z,85.29,90.55,83.98,90.28,7363700
2008-09-05T00:00:00.000Z,85.64,86.54,84.87,85.7,2891000
2008-09-08T00:00:00.000Z,86.21,88.06,85.27,87.48,3860000
2008-09-09T00:00:00.000Z,84.55,86.99,84.51,86.2,3643100
2008-09-10T00:00:00.000Z,83.02,85.56,82.84,85.0,4442500
2008-09-11T00:00:00.000Z,84.77,84.84,82.58,82.7,4227800
2008-09-12T00:00:00.000Z,84.93,85.55,83.56,84.0,2286000
2008-09-15T00:00:00.000Z,83.91,85.01,83.01,83.27,3728000
2008-09-16T00:00:00.000Z,85.09,85.69,82.48,82.69,3858000
2008-09-17T00:00:00.000Z,82.28,84.55,82.0,84.5,3333200
2008-09-18T00:00:00.000Z,83.84,84.45,79.35,82.95,4890400
2008-09-19T00:00:00.000Z,82.39,86.38,81.39,84.13,4054500
2008-09-22T00:00:00.000Z,81.26,82.87,80.72,82.87,2560900
2008-09-23T00:00:00.000Z,79.91,81.63,79.66,81.34,1969500
2008-09-24T00:00:00.000Z,77.73,79.8,76.75,79.28,4669000
2008-09-25T00:00:00.000Z,76.74,79.32,76.57,78.0,4666100
2008-09-26T00:00:00.000Z,74.92,75.75,73.12,74.92,6140000
2008-09-29T00:00:00.000Z,71.4,74.85,70.0,74.0,5568500
2008-09-30T00:00:00.000Z,73.62,73.87,71.24,72.01,3799700
2008-10-01T00:00:00.000Z,72.0,73.62,71.66,73.07,4427300
2008-10-02T00:00:00.000Z,70.26,72.37,69.59,71.64,5522600
2008-10-03T00:00:00.000Z,68.2,71.77,67.9,70.94,4832100
2008-10-06T00:00:00.000Z,65.92,67.38,63.89,66.97,4804500
2008-10-07T00:00:00.000Z,65.05,67.94,65.05,66.97,4342000
2008-10-08T00:00:00.000Z,65.56,67.71,63.65,63.74,5485700
2008-10-09T00:00:00.000Z,60.92,66.39,60.92,66.03,4136700
2008-10-10T00:00:00.000Z,57.39,60.55,55.14,58.44,7376900
2008-10-13T00:00:00.000Z,61.1,61.41,57.1,59.23,3560300
2008-10-14T00:00:00.000Z,61.49,64.77,60.46,63.42,4358100
2008-10-15T00:00:00.000Z,56.36,61.38,56.0,61.16,3178700
2008-10-16T00:00:00.000Z,59.84,60.23,54.4,56.36,4299000
2008-10-17T00:00:00.000Z,57.12,61.2,55.53,58.6,4081700
2008-10-20T00:00:00.000Z,60.3,60.3,57.13,57.73,2434900
2008-10-21T00:00:00.000Z,55.48,60.11,55.12,59.74,4293400
2008-10-22T00:00:00.000Z,56.49,57.86,54.45,56.21,5401600
2008-10-23T00:00:00.000Z,56.96,58.33,53.32,56.38,3508000
2008-10-24T00:00:00.000Z,54.7,56.52,51.9,53.41,3344800
2008-10-27T00:00:00.000Z,52.27,55.3,52.15,53.88,3443400
2008-10-28T00:00:00.000Z,58.4,58.51,52.11,53.27,2799200
2008-10-29T00:00:00.000Z,58.24,60.78,57.42,58.25,3859200
2008-10-30T00:00:00.000Z,60.71,61.31,58.34,59.95,2901000
2008-10-31T00:00:00.000Z,60.32,61.62,59.37,60.71,2807300
2008-11-03T00:00:00.000Z,61.02,61.27,59.44,60.08,2367800
2008-11-04T00:00:00.000Z,63.77,63.86,61.83,62.42,2575300
2008-11-05T00:00:00.000Z,62.11,63.67,61.74,62.79,3462700
2008-11-06T00:00:00.000Z,60.43,62.61,60.01,62.35,4969600
2008-11-07T00:00:00.000Z,61.43,62.2864,60.14,60.73,3006800
2008-11-10T00:00:00.000Z,60.93,63.41,60.2,62.42,2092300
2008-11-11T00:00:00.000Z,59.29,60.67,58.36,60.23,2500200
2008-11-12T00:00:00.000Z,57.55,58.85,57.02,58.33,4072300
2008-11-13T00:00:00.000Z,56.2,59.21,52.33,57.77,7874400
2008-11-14T00:00:00.000Z,55.51,58.75,55.05,55.3,3496800
2008-11-17T00:00:00.000Z,53.51,55.8,53.04,55.54,3583700
2008-11-18T00:00:00.000Z,53.24,54.0,51.54,53.67,4443000
2008-11-19T00:00:00.000Z,49.25,54.6099,49.13,53.24,4604800
2008-11-20T00:00:00.000Z,48.8,51.9,48.04,48.67,5713900
2008-11-21T00:00:00.000Z,51.95,52.29,48.36,49.86,4750100
2008-11-24T00:00:00.000Z,50.21,52.99,50.0,52.7,4720200
2008-11-25T00:00:00.000Z,49.61,52.14,48.6,50.94,4567500
2008-11-26T00:00:00.000Z,50.18,50.3,47.81,49.03,3338000
2008-11-28T00:00:00.000Z,51.67,51.67,49.59,49.62,1057300
2008-12-01T00:00:00.000Z,48.54,50.745,48.43,50.52,3237900
2008-12-02T00:00:00.000Z,50.11,50.89,48.52,48.92,3036200
2008-12-03T00:00:00.000Z,51.65,51.79,49.04,49.35,3466700
2008-12-04T00:00:00.000Z,49.95,52.74,49.23,51.22,3253600
2008-12-05T00:00:00.000Z,51.5,51.65,48.16,49.16,3008400
2008-12-08T00:00:00.000Z,54.23,54.99,51.71,51.71,3716200
2008-12-09T00:00:00.000Z,54.25,55.11,53.2,54.47,2707800
2008-12-10T00:00:00.000Z,54.29,55.52,53.73,55.15,2772800
2008-12-11T00:00:00.000Z,53.81,55.05,53.22,53.89,2478400
2008-12-12T00:00:00.000Z,53.28,53.58,52.19,53.07,2875600
2008-12-15T00:00:00.000Z,53.11,53.78,52.34,53.78,2718000
2008-12-16T00:00:00.000Z,56.34,56.4,53.06,53.39,2450700
2008-12-17T00:00:00.000Z,55.49,56.68,54.65,56.68,1991900
2008-12-18T00:00:00.000Z,55.87,57.69,55.54,56.42,3111300
2008-12-19T00:00:00.000Z,55.86,57.88,55.47,57.24,3693400
2008-12-22T00:00:00.000Z,55.48,56.31,54.26,56.0,2353200
2008-12-23T00:00:00.000Z,54.73,56.69,54.53,55.29,1761900
2008-12-24T00:00:00.000Z,55.26,55.47,54.69,54.69,512000
2008-12-26T00:00:00.000Z,55.91,56.03,55.28,55.51,707100
2008-12-29T00:00:00.000Z,54.53,56.07,53.96,55.94,1830200
2008-12-30T00:00:00.000Z,56.41,56.52,54.8,54.91,1364300
2008-12-31T00:00:00.000Z,57.59,58.21,56.41,56.63,1626700
2009-01-02T00:00:00.000Z,59.76,59.87,57.19,57.76,1649100
2009-01-05T00:00:00.000Z,59.74,60.18,58.89,59.38,1467200
2009-01-06T00:00:00.000Z,61.23,61.46,59.74,61.46,2256400
2009-01-07T00:00:00.000Z,58.83,60.67,58.36,60.67,1751200
2009-01-08T00:00:00.000Z,59.21,59.27,57.65,58.47,1929400
2009-01-09T00:00:00.000Z,57.92,58.95,57.33,57.72,1761400
2009-01-12T00:00:00.000Z,57.68,58.41,57.28,57.92,1806900
2009-01-13T00:00:00.000Z,55.1,57.61,54.75,57.61,4161200
2009-01-14T00:00:00.000Z,54.47,55.31,53.89,54.48,4076200
2009-01-15T00:00:00.000Z,53.06,55.18,51.49,54.61,3953200
2009-01-16T00:00:00.000Z,54.59,54.99,53.21,53.65,2954400
2009-01-20T00:00:00.000Z,52.2,54.73,52.06,54.25,4021700
2009-01-21T00:00:00.000Z,54.01,54.21,51.92,52.64,2481900
2009-01-22T00:00:00.000Z,53.88,54.37,52.68,53.55,2827300
2009-01-23T00:00:00.000Z,53.32,53.985,51.9458,52.93,2162700
2009-01-26T00:00:00.000Z,54.6,54.84,52.79,52.97,3338600
2009-01-27T00:00:00.000Z,55.72,56.53,54.8,54.99,2636400
2009-01-28T00:00:00.000Z,60.01,61.38,58.56,59.32,5319200
2009-01-29T00:00:00.000Z,58.24,59.14,57.11,58.84,5189100
2009-01-30T00:00:00.000Z,56.73,58.88,56.18,58.5,2683800
2009-02-02T00:00:00.000Z,55.29,56.0,54.53,55.99,2578100
2009-02-03T00:00:00.000Z,55.3,55.97,54.13,55.79,3514100
2009-02-04T00:00:00.000Z,55.05,56.39,54.8,55.35,2466600
2009-02-05T00:00:00.000Z,56.23,56.82,54.56,54.56,2357900
2009-02-06T00:00:00.000Z,57.21,57.44,55.96,56.01,3254000
2009-02-09T00:00:00.000Z,56.75,57.54,56.35,56.96,2447200
2009-02-10T00:00:00.000Z,54.44,56.75,54.08,56.11,2631700
2009-02-11T00:00:00.000Z,53.89,55.1,53.36,54.83,2834900
2009-02-12T00:00:00.000Z,53.83,53.9,52.01,53.05,3510000
2009-02-13T00:00:00.000Z,54.49,55.37,53.64,53.8,2037100
2009-02-17T00:00:00.000Z,52.88,53.66,51.86,53.66,3103700
2009-02-18T00:00:00.000Z,51.96,53.11,51.9,53.11,2690900
2009-02-19T00:00:00.000Z,51.87,52.93,51.73,52.29,3040100
2009-02-20T00:00:00.000Z,50.82,51.64,49.92,51.22,4080700
2009-02-23T00:00:00.000Z,48.94,51.21,48.81,51.21,2218900
2009-02-24T00:00:00.000Z,49.02,49.47,47.85,49.24,3933900
2009-02-25T00:00:00.000Z,46.54,48.87,46.31,48.87,5078500
2009-02-26T00:00:00.000Z,45.68,47.2,45.39,47.09,2867600
2009-02-27T00:00:00.000Z,43.82,45.13,43.76,44.96,3566000
2009-03-02T00:00:00.000Z,41.05,42.94,40.9431,42.94,5063400
2009-03-03T00:00:00.000Z,39.83,41.78,39.76,41.47,4875200
2009-03-04T00:00:00.000Z,40.22,40.61,39.56,40.31,7107100
2009-03-05T00:00:00.000Z,37.38,39.41,36.98,37.5,10657700
2009-03-06T00:00:00.000Z,36.49,38.0,35.28,36.99,7498500
2009-03-09T00:00:00.000Z,36.31,36.65,35.81,36.06,5291800
2009-03-10T00:00:00.000Z,37.6,37.73,36.13,36.85,4291700
2009-03-11T00:00:00.000Z,36.41,38.07,35.85,37.77,4446000
2009-03-12T00:00:00.000Z,37.57,37.81,35.91,36.51,4211400
2009-03-13T00:00:00.000Z,37.6,38.17,37.28,37.81,3967800
2009-03-16T00:00:00.000Z,39.05,40.26,37.66,37.95,4302700
2009-03-17T00:00:00.000Z,39.55,39.57,38.26,39.21,3406500
2009-03-18T00:00:00.000Z,39.22,40.09,37.96,39.4,4463000
2009-03-19T00:00:00.000Z,37.86,39.73,37.28,39.37,5653100
2009-03-20T00:00:00.000Z,37.65,38.42,37.31,37.89,4414000
2009-03-23T00:00:00.000Z,39.64,39.67,38.05,38.05,4359900
2009-03-24T00:00:00.000Z,39.75,40.17,39.18,39.29,4206500
2009-03-25T00:00:00.000Z,40.31,41.17,39.42,40.1,3685700
2009-03-26T00:00:00.000Z,43.07,43.13,40.4,40.72,4874100
2009-03-27T00:00:00.000Z,43.12,43.45,42.22,42.63,4652500
2009-03-30T00:00:00.000Z,42.34,42.56,41.24,42.23,5585200
2009-03-31T00:00:00.000Z,41.59,42.72,41.51,42.68,4799700
2009-04-01T00:00:00.000Z,42.19,42.33,40.78,41.2,3398600
2009-04-02T00:00:00.000Z,43.12,44.15,42.62,42.89,4052900
2009-04-03T00:00:00.000Z,42.66,43.31,41.86,42.96,3408000
2009-04-06T00:00:00.000Z,45.56,45.91,42.3,42.71,5881100
2009-04-07T00:00:00.000Z,43.55,45.78,43.19,44.97,4316100
2009-04-08T00:00:00.000Z,44.0,44.15,43.29,43.61,2675400
2009-04-09T00:00:00.000Z,44.94,45.1,44.36,44.84,3582700
2009-04-13T00:00:00.000Z,44.01,44.68,43.62,44.52,2898800
2009-04-14T00:00:00.000Z,43.93,44.16,43.11,43.71,2654100
2009-04-15T00:00:00.000Z,44.3,44.39,43.37,43.82,2300400
2009-04-16T00:00:00.000Z,45.54,45.79,44.04,44.63,3139900
2009-04-17T00:00:00.000Z,46.55,46.8,45.32,45.75,4076800
2009-04-20T00:00:00.000Z,45.37,46.0,44.83,46.0,3543700
2009-04-21T00:00:00.000Z,46.47,46.59,45.06,45.26,4226800
2009-04-22T00:00:00.000Z,48.23,49.25,46.88,46.88,4100900
2009-04-23T00:00:00.000Z,49.5,49.5,47.61,48.5,4639700
2009-04-24T00:00:00.000Z,49.18,49.81,48.5,49.81,3371800
2009-04-27T00:00:00.000Z,51.28,52.62,49.42,49.82,4047700
2009-04-28T00:00:00.000Z,50.61,51.12,50.0,50.69,2500300
2009-04-29T00:00:00.000Z,53.34,54.34,52.01,52.79,4211400
2009-04-30T00:00:00.000Z,51.67,53.8,51.48,53.51,4642200
2009-05-01T00:00:00.000Z,52.38,52.78,51.26,52.02,3303600
2009-05-04T00:00:00.000Z,54.0,54.09,52.31,52.31,2900100
2009-05-05T00:00:00.000Z,53.62,54.15,53.05,53.97,2152600
2009-05-06T00:00:00.000Z,54.24,54.32,53.23,53.78,2152000
2009-05-07T00:00:00.000Z,53.66,54.84,53.19,54.53,3312400
2009-05-08T00:00:00.000Z,55.88,55.94,53.87,54.27,3274600
2009-05-11T00:00:00.000Z,54.13,55.79,54.06,55.12,2537300
2009-05-12T00:00:00.000Z,55.3,55.54,53.67,54.43,2463500
2009-05-13T00:00:00.000Z,55.3,55.37,53.51,55.06,3482200
2009-05-14T00:00:00.000Z,55.84,56.07,55.01,55.31,3105100
2009-05-15T00:00:00.000Z,55.01,56.25,54.73,55.84,3488900
2009-05-18T00:00:00.000Z,55.46,55.51,54.18,54.95,3297300
2009-05-19T00:00:00.000Z,56.87,57.32,55.55,55.6,2932700
2009-05-20T00:00:00.000Z,57.17,57.9599,56.91,57.16,2543300
2009-05-21T00:00:00.000Z,55.7,56.69,54.92,56.69,2200100
2009-05-22T00:00:00.000Z,55.7,56.4,55.15,55.79,1830100
2009-05-26T00:00:00.000Z,56.27,56.85,55.25,55.47,4603800
2009-05-27T00:00:00.000Z,55.72,56.94,55.69,56.37,2241900
2009-05-28T00:00:00.000Z,57.04,57.33,55.22,56.22,2343400
2009-05-29T00:00:00.000Z,56.9,57.44,55.91,57.01,2361900
2009-06-01T00:00:00.000Z,59.31,59.45,57.27,57.28,2066200
2009-06-02T00:00:00.000Z,59.98,60.3,59.17,59.28,2116600
2009-06-03T00:00:00.000Z,58.59,59.97,58.0,59.8,2301000
2009-06-04T00:00:00.000Z,59.1,59.24,57.98,58.39,2028200
2009-06-05T00:00:00.000Z,60.45,61.12,59.39,59.39,2769000
2009-06-08T00:00:00.000Z,60.46,61.06,59.42,60.03,2286100
2009-06-09T00:00:00.000Z,59.25,60.66,58.99,60.4,2818000
2009-06-10T00:00:00.000Z,59.04,60.045,57.82,59.8,2035400
2009-06-11T00:00:00.000Z,59.29,60.24,58.98,58.98,2023300
2009-06-12T00:00:00.000Z,59.76,60.03,58.63,59.17,1535800
2009-06-15T00:00:00.000Z,58.08,59.12,57.58,59.05,1912300
2009-06-16T00:00:00.000Z,57.46,58.47,57.4,58.26,1850600
2009-06-17T00:00:00.000Z,57.62,58.04,56.97,57.31,1456300
2009-06-18T00:00:00.000Z,58.21,58.54,57.43,57.73,1646700
2009-06-19T00:00:00.000Z,58.74,59.36,58.2,58.53,3212500
2009-06-22T00:00:00.000Z,57.45,58.42,57.25,58.42,2689900
2009-06-23T00:00:00.000Z,55.99,57.28,55.77,57.07,2377300
2009-06-24T00:00:00.000Z,54.54,56.45,54.32,56.17,2653500
2009-06-25T00:00:00.000Z,55.82,56.17,54.61,54.78,2511100
2009-06-26T00:00:00.000Z,55.46,55.97,55.1,55.76,4419500
2009-06-29T00:00:00.000Z,57.0,57.24,55.27,55.51,2972200
2009-06-30T00:00:00.000Z,55.39,56.85,55.15,56.75,2412100
