date,close,high,low,open,volume
2008-05-19T00:00:00.000Z,87.07,88.29,85.0,85.56,7176300
2008-05-20T00:00:00.000Z,85.14,87.05,84.61,87.05,5698000
2008-05-21T00:00:00.000Z,81.19,85.6,80.78,85.41,10847200
2008-05-22T00:00:00.000Z,81.41,81.72,80.55,81.05,6333300
2008-05-23T00:00:00.000Z,81.48,82.09,80.85,81.21,4476600
2008-05-27T00:00:00.000Z,82.87,83.3,81.6,81.6,4528900
2008-05-28T00:00:00.000Z,82.13,83.25,81.08,83.25,4135400
2008-05-29T00:00:00.000Z,82.11,83.0,81.05,81.82,3465200
2008-05-30T00:00:00.000Z,82.77,82.9401,81.01,82.4,4660200
2008-06-02T00:00:00.000Z,81.15,82.61,80.47,82.61,4492000
2008-06-03T00:00:00.000Z,78.12,81.8,77.3,81.5,10185000
2008-06-04T00:00:00.000Z,78.02,78.82,77.48,77.54,6750100
2008-06-05T00:00:00.000Z,77.31,78.2,76.8,78.19,5787700
2008-06-06T00:00:00.000Z,73.16,76.57,73.0,76.54,12786400
2008-06-09T00:00:00.000Z,73.95,74.12,73.14,73.64,6629000
2008-06-10T00:00:00.000Z,73.67,74.11,72.76,73.46,5675000
2008-06-11T00:00:00.000Z,73.31,73.77,72.93,73.44,6544800
2008-06-12T00:00:00.000Z,74.12,77.05,73.79,74.01,9794900
2008-06-13T00:00:00.000Z,75.12,75.49,74.38,74.76,6087100
2008-06-16T00:00:00.000Z,75.02,75.45,74.03,74.77,3481100
2008-06-17T00:00:00.000Z,74.38,75.5,73.81,75.38,6503700
2008-06-18T00:00:00.000Z,74.65,76.34,73.37,73.37,11534700
2008-06-19T00:00:00.000Z,76.95,77.21,74.68,75.05,7539700
2008-06-20T00:00:00.000Z,75.83,77.8,75.66,76.11,8868600
2008-06-23T00:00:00.000Z,75.59,76.48,75.12,76.23,4036600
2008-06-24T00:00:00.000Z,74.79,75.61,74.13,75.17,4949800
2008-06-25T00:00:00.000Z,69.64,72.79,69.16,72.06,21124600
2008-06-26T00:00:00.000Z,68.21,70.39,68.05,68.75,10984200
2008-06-27T00:00:00.000Z,66.92,67.93,66.38,67.74,10369500
2008-06-30T00:00:00.000Z,65.72,66.75,65.55,66.63,8562400
2008-07-01T00:00:00.000Z,65.45,66.22,64.56,64.95,9758400
2008-07-02T00:00:00.000Z,63.9,65.99,63.9,65.82,10136400
2008-07-03T00:00:00.000Z,64.47,64.6,63.54,64.01,4058400
2008-07-07T00:00:00.000Z,64.29,65.69,63.57,64.66,6175400
2008-07-08T00:00:00.000Z,65.92,66.0,64.21,64.43,6689800
2008-07-09T00:00:00.000Z,65.59,67.23,65.32,66.06,9614900
2008-07-10T00:00:00.000Z,65.99,66.5,65.01,65.95,7304100
2008-07-11T00:00:00.000Z,63.28,65.35,62.86,65.35,9787400
2008-07-14T00:00:00.000Z,63.19,64.4,62.63,64.4,5545500
2008-07-15T00:00:00.000Z,63.88,64.36,62.02,62.06,7925200
2008-07-16T00:00:00.000Z,65.58,65.68,63.5,63.91,5644100
2008-07-17T00:00:00.000Z,66.92,67.22,65.05,66.05,7105200
2008-07-18T00:00:00.000Z,68.14,68.34,66.54,67.11,8452100
2008-07-21T00:00:00.000Z,68.24,68.91,67.3,68.5,5025700
2008-07-22T00:00:00.000Z,69.26,69.5,67.76,68.58,6168500
2008-07-23T00:00:00.000Z,66.72,68.01,65.62,67.32,11043900
2008-07-24T00:00:00.000Z,62.53,66.091,62.05,65.6,14072900
2008-07-25T00:00:00.000Z,63.83,64.14,62.34,63.0,9167400
2008-07-28T00:00:00.000Z,62.34,64.06,62.26,63.82,6253100
2008-07-29T00:00:00.000Z,63.21,63.5,62.32,62.64,5620700
2008-07-30T00:00:00.000Z,63.82,63.93,63.0,63.59,6011000
2008-07-31T00:00:00.000Z,61.11,63.0,61.01,63.0,10585300
2008-08-01T00:00:00.000Z,62.01,62.28,60.77,61.39,7016800
2008-08-04T00:00:00.000Z,61.36,62.33,61.13,62.08,6074500
2008-08-05T00:00:00.000Z,65.2,65.68,61.86,61.87,8941000
2008-08-06T00:00:00.000Z,65.4,66.02,64.0,64.9,6240000
2008-08-07T00:00:00.000Z,64.69,66.18,64.65,65.06,7389300
2008-08-08T00:00:00.000Z,67.86,68.75,64.31,64.87,10088400
2008-08-11T00:00:00.000Z,66.62,67.9,66.21,67.89,6875200
2008-08-12T00:00:00.000Z,65.93,66.95,65.57,66.89,6422200
2008-08-13T00:00:00.000Z,64.26,66.23,64.0,66.07,8990000
2008-08-14T00:00:00.000Z,64.77,65.43,63.45,63.74,9356600
2008-08-15T00:00:00.000Z,64.45,65.33,63.82,64.77,7672600
2008-08-18T00:00:00.000Z,63.64,65.22,63.18,64.5,4903400
2008-08-19T00:00:00.000Z,62.95,64.19,62.62,63.48,8101400
2008-08-20T00:00:00.000Z,63.21,63.97,62.21,62.99,3964400
2008-08-21T00:00:00.000Z,63.55,63.79,62.21,62.97,4048500
2008-08-22T00:00:00.000Z,65.55,65.71,63.51,63.94,5490800
2008-08-25T00:00:00.000Z,64.07,65.49,63.58,64.91,4578300
2008-08-26T00:00:00.000Z,63.46,64.39,62.87,64.09,4488800
2008-08-27T00:00:00.000Z,64.52,65.2,63.2,63.57,4034300
2008-08-28T00:00:00.000Z,66.34,66.98,64.26,64.78,4448600
2008-08-29T00:00:00.000Z,65.56,66.43,65.1,66.25,3912800
2008-09-02T00:00:00.000Z,65.87,68.47,65.43,67.0,6464200
2008-09-03T00:00:00.000Z,66.07,67.08,64.14,65.69,5252900
2008-09-04T00:00:00.000Z,63.03,65.3,62.04,65.01,10921800
2008-09-05T00:00:00.000Z,62.89,63.49,61.89,62.52,5608800
2008-09-08T00:00:00.000Z,63.91,64.07,61.86,62.47,8309100
2008-09-09T00:00:00.000Z,64.02,65.22,63.92,63.92,7752800
2008-09-10T00:00:00.000Z,61.71,63.81,61.58,63.58,9138500
2008-09-11T00:00:00.000Z,62.57,62.71,61.13,61.13,6101100
2008-09-12T00:00:00.000Z,63.3,63.42,61.7,62.38,5084500
2008-09-15T00:00:00.000Z,62.25,62.8,61.0,61.81,9809800
2008-09-16T00:00:00.000Z,61.72,63.0,60.16,61.02,8591700
2008-09-17T00:00:00.000Z,57.0,61.0,56.43,60.88,14830200
2008-09-18T00:00:00.000Z,58.11,58.66,54.2,57.69,14031600
2008-09-19T00:00:00.000Z,59.76,61.0,57.6,60.74,10863200
2008-09-22T00:00:00.000Z,58.81,60.41,58.26,59.33,6031400
2008-09-23T00:00:00.000Z,57.31,60.39,57.19,58.91,6634600
2008-09-24T00:00:00.000Z,57.36,58.87,56.93,57.54,5484100
2008-09-25T00:00:00.000Z,57.42,58.2,56.8,57.67,6381800
2008-09-26T00:00:00.000Z,58.32,58.5,56.01,56.74,5866500
2008-09-29T00:00:00.000Z,55.47,57.95,54.75,57.5,9604900
2008-09-30T00:00:00.000Z,57.35,57.65,55.62,56.29,6412200
2008-10-01T00:00:00.000Z,56.62,58.0,55.37,56.76,6221800
2008-10-02T00:00:00.000Z,53.58,56.97,53.34,56.33,8128100
2008-10-03T00:00:00.000Z,53.83,56.4,53.76,54.0,9312300
2008-10-06T00:00:00.000Z,51.29,53.0,47.88,51.77,12428500
2008-10-07T00:00:00.000Z,49.28,52.56,48.71,51.79,10927800
2008-10-08T00:00:00.000Z,47.7,50.0,47.18,48.41,11889300
2008-10-09T00:00:00.000Z,44.41,48.94,44.41,47.83,12239000
2008-10-10T00:00:00.000Z,41.8,44.25,40.0,40.13,20325600
2008-10-13T00:00:00.000Z,47.08,47.31,42.5,43.57,14290600
2008-10-14T00:00:00.000Z,45.07,49.47,43.61,48.63,12493900
2008-10-15T00:00:00.000Z,42.33,45.48,41.54,44.18,10146800
2008-10-16T00:00:00.000Z,44.79,45.0,39.99,42.64,11752000
2008-10-17T00:00:00.000Z,44.55,46.82,43.21,43.95,10045100
2008-10-20T00:00:00.000Z,46.71,46.77,43.72,44.74,7809200
2008-10-21T00:00:00.000Z,46.4,47.692,45.53,46.32,7357000
2008-10-22T00:00:00.000Z,42.91,44.9,41.8,44.16,10096700
2008-10-23T00:00:00.000Z,46.52,46.81,42.81,43.2,13971200
2008-10-24T00:00:00.000Z,45.24,47.24,41.75,42.5,9792200
2008-10-27T00:00:00.000Z,42.36,46.13,42.26,45.7,9236200
2008-10-28T00:00:00.000Z,48.91,49.05,43.63,46.45,14396800
2008-10-29T00:00:00.000Z,49.8,52.82,48.81,48.81,12835700
2008-10-30T00:00:00.000Z,50.7,52.8,48.58,52.28,9559100
2008-10-31T00:00:00.000Z,52.42,52.61,49.28,50.62,8419400
2008-11-03T00:00:00.000Z,52.85,53.18,50.82,52.42,8412300
2008-11-04T00:00:00.000Z,53.62,54.65,52.72,54.41,9284500
2008-11-05T00:00:00.000Z,49.55,52.59,49.0,52.5,10002100
2008-11-06T00:00:00.000Z,45.72,50.23,45.35,48.97,13721300
2008-11-07T00:00:00.000Z,46.58,47.3,45.35,46.58,7150800
2008-11-10T00:00:00.000Z,46.14,48.31,45.594,47.3,5304200
2008-11-11T00:00:00.000Z,43.97,45.5,42.75,45.5,7928100
2008-11-12T00:00:00.000Z,42.52,44.09,42.0,43.23,7739500
2008-11-13T00:00:00.000Z,43.16,43.32,39.07,42.03,13997600
2008-11-14T00:00:00.000Z,41.04,43.76,40.8,42.01,8908900
2008-11-17T00:00:00.000Z,41.18,42.8,40.5,40.61,7042600
2008-11-18T00:00:00.000Z,39.56,40.76,38.05,40.6,12209200
2008-11-19T00:00:00.000Z,37.48,40.13,37.45,39.28,10614300
2008-11-20T00:00:00.000Z,37.11,39.74,36.72,36.98,13406300
2008-11-21T00:00:00.000Z,39.58,39.93,36.17,37.18,13259700
2008-11-24T00:00:00.000Z,40.75,41.25,38.89,40.05,9682300
2008-11-25T00:00:00.000Z,40.18,40.8,39.54,40.55,9618700
2008-11-26T00:00:00.000Z,41.28,41.34,39.02,39.35,6256400
2008-11-28T00:00:00.000Z,42.63,42.8,41.1,41.17,2608200
2008-12-01T00:00:00.000Z,39.88,42.0,39.74,41.64,7817500
2008-12-02T00:00:00.000Z,40.7,41.0,39.25,40.54,6029400
2008-12-03T00:00:00.000Z,40.47,41.1,39.15,40.23,8007000
2008-12-04T00:00:00.000Z,39.19,41.33,38.5,39.84,7244200
2008-12-05T00:00:00.000Z,39.53,39.57,36.28,38.0,10564600
2008-12-08T00:00:00.000Z,42.85,43.69,40.04,40.35,13096400
2008-12-09T00:00:00.000Z,40.82,42.44,40.65,41.57,8306100
2008-12-10T00:00:00.000Z,41.68,42.69,40.94,41.49,5181000
2008-12-11T00:00:00.000Z,40.27,42.01,40.02,40.65,7691900
2008-12-12T00:00:00.000Z,39.2,39.74,38.2,39.56,10337400
2008-12-15T00:00:00.000Z,38.74,39.88,38.2,39.6,8228000
2008-12-16T00:00:00.000Z,41.9,42.0,38.2,39.21,11041400
2008-12-17T00:00:00.000Z,41.02,41.5,40.15,41.16,7270600
2008-12-18T00:00:00.000Z,41.07,41.75,40.69,41.31,8652600
2008-12-19T00:00:00.000Z,41.24,42.39,41.0,42.35,9903900
2008-12-22T00:00:00.000Z,41.12,41.56,40.0,40.65,5397200
2008-12-23T00:00:00.000Z,40.15,41.5,39.83,41.25,5270500
2008-12-24T00:00:00.000Z,40.12,40.79,40.04,40.24,1753500
2008-12-26T00:00:00.000Z,40.53,40.69,39.76,39.76,2803400
2008-12-29T00:00:00.000Z,39.99,40.55,39.5,40.38,3876600
2008-12-30T00:00:00.000Z,41.25,41.34,39.81,40.08,4549700
2008-12-31T00:00:00.000Z,42.67,43.05,41.5,41.59,5443100
2009-01-02T00:00:00.000Z,45.25,45.56,42.78,42.8,7010200
2009-01-05T00:00:00.000Z,46.17,46.81,44.8,45.5,6917400
2009-01-06T00:00:00.000Z,46.31,47.0,45.5,46.85,7180300
2009-01-07T00:00:00.000Z,44.76,45.61,44.17,45.1,6586200
2009-01-08T00:00:00.000Z,44.79,44.9,43.88,44.5,5477000
2009-01-09T00:00:00.000Z,44.45,45.15,43.93,44.8,5645100
2009-01-12T00:00:00.000Z,43.74,44.45,43.19,44.28,4989200
2009-01-13T00:00:00.000Z,42.46,43.62,41.8,43.38,6359400
2009-01-14T00:00:00.000Z,41.2,41.98,40.87,41.88,7354900
2009-01-15T00:00:00.000Z,40.96,41.6,39.51,41.07,8464900
2009-01-16T00:00:00.000Z,42.46,43.05,41.04,41.45,9310800
2009-01-20T00:00:00.000Z,40.36,42.74,40.2,42.08,9636800
2009-01-21T00:00:00.000Z,42.27,42.4,40.0,40.95,6933100
2009-01-22T00:00:00.000Z,42.26,42.75,41.17,41.73,6590800
2009-01-23T00:00:00.000Z,41.98,42.84,40.91,40.91,5755600
2009-01-26T00:00:00.000Z,43.01,43.77,42.06,42.46,4659200
2009-01-27T00:00:00.000Z,43.22,43.96,42.88,43.29,5218900
2009-01-28T00:00:00.000Z,43.24,44.4,42.76,43.47,8071100
2009-01-29T00:00:00.000Z,40.71,42.76,40.37,42.76,8446500
2009-01-30T00:00:00.000Z,42.31,42.49,40.63,40.76,9098000
2009-02-02T00:00:00.000Z,40.8,41.73,40.11,41.73,8107400
2009-02-03T00:00:00.000Z,42.09,42.43,40.76,41.45,7220800
2009-02-04T00:00:00.000Z,41.97,42.97,41.69,42.12,6729000
2009-02-05T00:00:00.000Z,42.72,43.11,40.62,41.75,9021100
2009-02-06T00:00:00.000Z,42.92,43.67,42.25,42.52,6334200
2009-02-09T00:00:00.000Z,42.8,43.42,42.44,42.8,5088300
2009-02-10T00:00:00.000Z,40.21,42.23,40.02,41.29,9999200
2009-02-11T00:00:00.000Z,40.33,40.76,39.86,40.51,6519300
2009-02-12T00:00:00.000Z,39.86,39.99,38.58,39.58,6028900
2009-02-13T00:00:00.000Z,40.48,41.19,39.89,39.89,5483500
2009-02-17T00:00:00.000Z,38.43,39.7436,38.3,39.49,6949100
2009-02-18T00:00:00.000Z,37.98,38.77,37.76,38.77,6324500
2009-02-19T00:00:00.000Z,37.57,38.7,37.42,38.24,5466700
2009-02-20T00:00:00.000Z,36.31,37.2,35.32,36.73,10598900
2009-02-23T00:00:00.000Z,34.46,36.79,34.35,36.75,9519200
2009-02-24T00:00:00.000Z,35.44,35.8326,33.8906,34.28,10815100
2009-02-25T00:00:00.000Z,33.91,35.27,33.22,35.27,11683900
2009-02-26T00:00:00.000Z,32.71,34.62,32.64,34.5,8771600
2009-02-27T00:00:00.000Z,31.44,32.37,31.4,32.3,11789000
2009-03-02T00:00:00.000Z,29.51,31.0,29.32,30.96,13956800
2009-03-03T00:00:00.000Z,29.36,30.11,29.05,29.7,10433300
2009-03-04T00:00:00.000Z,30.31,30.78,29.11,29.86,11627500
2009-03-05T00:00:00.000Z,29.39,30.02,29.07,29.49,11675700
2009-03-06T00:00:00.000Z,30.1,30.2,29.39,29.61,13134300
2009-03-09T00:00:00.000Z,31.0,31.46,29.96,29.98,12407200
2009-03-10T00:00:00.000Z,33.01,33.02,31.32,31.47,11501700
2009-03-11T00:00:00.000Z,33.27,33.7,32.39,32.59,10823100
2009-03-12T00:00:00.000Z,33.63,33.75,32.39,33.01,6133200
2009-03-13T00:00:00.000Z,33.4,34.1,32.93,33.85,7434000
2009-03-16T00:00:00.000Z,33.83,34.96,33.38,33.74,7157200
2009-03-17T00:00:00.000Z,34.44,34.44,33.26,33.92,5270900
2009-03-18T00:00:00.000Z,33.75,34.75,32.5,34.29,15879900
2009-03-19T00:00:00.000Z,33.19,34.12,32.97,33.86,10427300
2009-03-20T00:00:00.000Z,32.55,33.5,32.54,33.22,11323000
2009-03-23T00:00:00.000Z,35.5,35.5,33.05,33.2,8223900
2009-03-24T00:00:00.000Z,36.1,36.7199,34.82,34.88,8468300
2009-03-25T00:00:00.000Z,37.06,37.79,35.97,36.03,12446200
2009-03-26T00:00:00.000Z,38.66,38.68,36.91,37.32,9544600
2009-03-27T00:00:00.000Z,37.53,38.47,37.071,38.23,7329000
2009-03-30T00:00:00.000Z,35.52,36.98,35.11,36.63,10833800
2009-03-31T00:00:00.000Z,35.58,36.24,35.05,35.9,11549200
2009-04-01T00:00:00.000Z,35.44,35.6,34.21,34.52,9288800
2009-04-02T00:00:00.000Z,37.2,37.98,36.16,36.16,9449300
2009-04-03T00:00:00.000Z,37.69,38.12,36.39,37.23,8591300
2009-04-06T00:00:00.000Z,38.16,38.22,36.54,37.48,7390300
2009-04-07T00:00:00.000Z,36.64,37.69,36.51,37.51,6015900
2009-04-08T00:00:00.000Z,36.87,37.16,36.24,36.5,4477300
2009-04-09T00:00:00.000Z,39.15,39.18,37.68,37.68,9065400
2009-04-13T00:00:00.000Z,37.15,37.48,35.81,36.97,9531300
2009-04-14T00:00:00.000Z,37.04,37.5,36.3,36.51,5845300
2009-04-15T00:00:00.000Z,37.57,38.04,36.61,36.63,5452200
2009-04-16T00:00:00.000Z,38.39,38.75,37.0,37.62,6423900
2009-04-17T00:00:00.000Z,38.32,38.78,38.18,38.55,6152300
2009-04-20T00:00:00.000Z,36.48,37.8575,36.36,37.65,7017000
2009-04-21T00:00:00.000Z,36.65,36.66,35.935,36.66,7352500
2009-04-22T00:00:00.000Z,37.3,38.32,36.54,37.85,11626000
2009-04-23T00:00:00.000Z,37.93,38.12,36.6,37.29,6400400
2009-04-24T00:00:00.000Z,38.72,39.01,37.75,38.1,8351000
2009-04-27T00:00:00.000Z,39.47,39.85,37.72,37.99,8546500
2009-04-28T00:00:00.000Z,38.85,39.42,38.32,39.11,6627200
2009-04-29T00:00:00.000Z,40.55,40.73,39.02,39.09,7775900
2009-04-30T00:00:00.000Z,40.05,41.74,39.9,41.07,7028100
2009-05-01T00:00:00.000Z,41.21,41.37,40.09,40.31,5508800
2009-05-04T00:00:00.000Z,42.18,42.18,41.51,41.9,5269800
2009-05-05T00:00:00.000Z,43.15,43.25,41.92,41.92,7683900
2009-05-06T00:00:00.000Z,44.2,44.21,43.08,43.3,7930300
2009-05-07T00:00:00.000Z,43.53,44.62,42.75,44.47,7106700
2009-05-08T00:00:00.000Z,45.83,45.84,43.77,43.96,7491100
2009-05-11T00:00:00.000Z,44.72,45.6,44.53,45.26,9595700
2009-05-12T00:00:00.000Z,44.1,45.07,43.29,44.54,7068700
2009-05-13T00:00:00.000Z,42.95,43.42,42.38,43.18,6323700
2009-05-14T00:00:00.000Z,43.44,43.81,42.72,42.94,5251600
2009-05-15T00:00:00.000Z,43.0,43.99,42.71,43.27,5189300
2009-05-18T00:00:00.000Z,44.37,44.53,43.81,44.25,7288000
2009-05-19T00:00:00.000Z,44.62,45.06,43.9,44.36,4792100
2009-05-20T00:00:00.000Z,44.58,45.74,44.54,45.05,4734200
2009-05-21T00:00:00.000Z,43.29,44.0,42.7,43.99,5785000
2009-05-22T00:00:00.000Z,42.94,43.61,42.86,43.47,2951600
2009-05-26T00:00:00.000Z,44.16,44.33,42.52,42.61,4718300
2009-05-27T00:00:00.000Z,43.57,44.33,43.4504,43.89,4622300
2009-05-28T00:00:00.000Z,44.32,44.45,43.19,43.99,4559600
2009-05-29T00:00:00.000Z,44.85,45.08,43.95,44.61,5417400
2009-06-01T00:00:00.000Z,47.7,47.81,45.54,45.54,6920500
2009-06-02T00:00:00.000Z,49.2,49.43,47.31,47.7,7453200
2009-06-03T00:00:00.000Z,48.37,49.2,47.7917,48.71,4700000
2009-06-04T00:00:00.000Z,50.57,50.91,48.57,48.63,7324600
2009-06-05T00:00:00.000Z,52.65,53.26,52.16,52.16,13724100
2009-06-08T00:00:00.000Z,52.83,53.33,51.13,52.49,7957400
2009-06-09T00:00:00.000Z,52.35,53.39,51.31,53.39,7723800
2009-06-10T00:00:00.000Z,52.3,53.2,51.1,52.82,6556200
2009-06-11T00:00:00.000Z,50.66,52.57,50.48,51.83,11852300
2009-06-12T00:00:00.000Z,51.44,51.56,50.11,50.76,5476700
2009-06-15T00:00:00.000Z,49.52,51.09,49.0175,50.9,6363200
2009-06-16T00:00:00.000Z,48.83,50.15,48.7,49.57,5725700
2009-06-17T00:00:00.000Z,48.55,49.16,48.05,48.55,4870800
2009-06-18T00:00:00.000Z,48.96,49.28,48.15,48.43,3098700
2009-06-19T00:00:00.000Z,48.44,49.53,48.11,49.18,7032600
2009-06-22T00:00:00.000Z,46.9,48.03,46.53,47.83,5198500
2009-06-23T00:00:00.000Z,43.87,44.5,42.52,44.39,27281100
2009-06-24T00:00:00.000Z,41.32,43.55,41.09,43.14,21282800
2009-06-25T00:00:00.000Z,42.53,42.6,41.11,41.4,14005100
2009-06-26T00:00:00.000Z,41.88,42.78,41.5,42.11,15578800
2009-06-29T00:00:00.000Z,42.65,43.02,42.08,42.15,5514600
2009-06-30T00:00:00.000Z,42.5,43.79,42.1,43.63,8321200
