date,close,high,low,open,volume 
2016-06-13T00:00:00.000Z,215.05,217.5,214.86,216.67,490684
2016-06-14T00:00:00.000Z,216.91,217.09,213.64,213.64,501229
2016-06-15T00:00:00.000Z,217.19,218.0,216.62,217.69,542926
2016-06-16T00:00:00.000Z,216.74,217.12,214.325,216.64,722236
2016-06-17T00:00:00.000Z,214.32,217.0,212.23,217.0,871429
2016-06-20T00:00:00.000Z,215.16,216.79,214.96,216.1,652563
2016-06-21T00:00:00.000Z,214.85,216.36,214.7701,216.17,425821
2016-06-22T00:00:00.000Z,214.89,216.01,214.78,215.59,544456
2016-06-23T00:00:00.000Z,214.7,216.63,213.848,216.63,554697
2016-06-24T00:00:00.000Z,212.71,214.99,208.29,209.0,3184447
2016-06-27T00:00:00.000Z,214.15,214.39,210.085,211.89,1502684
2016-06-28T00:00:00.000Z,216.13,216.18,212.885,215.14,1065681
2016-06-29T00:00:00.000Z,217.24,217.62,216.0,217.2,1120421
2016-06-30T00:00:00.000Z,222.28,223.11,217.33,217.92,1485876
2016-07-01T00:00:00.000Z,221.8,223.42,221.07,222.5,755195
2016-07-05T00:00:00.000Z,221.55,222.25,220.61,221.56,962496
2016-07-06T00:00:00.000Z,221.73,222.07,220.27,221.65,851529
2016-07-07T00:00:00.000Z,220.5,222.03,219.81,221.4,754989
2016-07-08T00:00:00.000Z,221.97,222.19,220.3,221.5,1796133
2016-07-11T00:00:00.000Z,221.96,223.795,221.62,222.3,1308295
2016-07-12T00:00:00.000Z,220.47,222.66,220.25,222.41,954687
2016-07-13T00:00:00.000Z,221.78,221.99,220.49,221.13,1500870
2016-07-14T00:00:00.000Z,221.13,223.1999,220.82,223.11,1216793
2016-07-15T00:00:00.000Z,221.46,222.0,220.76,222.0,1745536
2016-07-18T00:00:00.000Z,220.81,222.16,220.68,222.15,907484
2016-07-19T00:00:00.000Z,221.55,224.12,218.13,221.0,2129702
2016-07-20T00:00:00.000Z,222.55,223.22,221.5,222.25,1284222
2016-07-21T00:00:00.000Z,218.21,222.82,217.25,222.8,1047223
2016-07-22T00:00:00.000Z,219.6,219.94,217.0,217.65,814189
2016-07-25T00:00:00.000Z,219.13,219.44,217.51,219.44,918087
2016-07-26T00:00:00.000Z,218.35,219.87,217.9549,219.22,1024423
2016-07-27T00:00:00.000Z,217.81,222.3,216.2,222.06,1423704
2016-07-28T00:00:00.000Z,217.23,218.88,215.62,217.78,1219197
2016-07-29T00:00:00.000Z,216.63,217.95,216.61,217.23,769440
2016-08-01T00:00:00.000Z,216.69,217.69,215.77,215.86,1199083
2016-08-02T00:00:00.000Z,218.68,219.0,215.87,216.69,1063360
2016-08-03T00:00:00.000Z,218.66,219.53,217.8,218.95,811448
2016-08-04T00:00:00.000Z,218.34,219.96,218.03,219.27,548628
2016-08-05T00:00:00.000Z,218.95,219.47,218.17,218.64,603044
2016-08-08T00:00:00.000Z,216.07,218.84,215.57,218.84,731763
2016-08-09T00:00:00.000Z,216.74,216.84,215.92,216.4,490683
2016-08-10T00:00:00.000Z,217.18,217.56,216.03,216.91,641023
2016-08-11T00:00:00.000Z,217.99,218.33,216.5,217.62,820399
2016-08-12T00:00:00.000Z,218.21,218.45,217.0,217.99,558975
2016-08-15T00:00:00.000Z,219.81,220.5175,217.84,218.12,687884
2016-08-16T00:00:00.000Z,217.1,219.46,216.43,218.95,622935
2016-08-17T00:00:00.000Z,218.55,218.74,216.6012,217.36,1052089
2016-08-18T00:00:00.000Z,218.14,219.0,217.68,218.5,477303
2016-08-19T00:00:00.000Z,217.42,218.49,216.76,217.5,666131
2016-08-22T00:00:00.000Z,218.26,218.8392,216.77,217.37,576559
2016-08-23T00:00:00.000Z,214.5,218.9,214.22,218.84,1035871
2016-08-24T00:00:00.000Z,214.0,214.59,212.16,213.83,959373
2016-08-25T00:00:00.000Z,213.44,214.16,210.62,211.47,830604
2016-08-26T00:00:00.000Z,211.93,214.72,211.1201,213.74,809083
2016-08-29T00:00:00.000Z,213.1,213.69,211.42,211.65,589078
2016-08-30T00:00:00.000Z,212.62,213.775,211.9001,213.32,712395
2016-08-31T00:00:00.000Z,212.07,212.46,210.98,212.43,706110
2016-09-01T00:00:00.000Z,211.83,213.03,210.2401,212.2,645680
2016-09-02T00:00:00.000Z,213.24,213.62,212.06,212.36,592003
2016-09-06T00:00:00.000Z,214.76,214.84,212.87,213.34,657395
2016-09-07T00:00:00.000Z,212.86,214.03,212.12,214.01,782985
2016-09-08T00:00:00.000Z,212.73,213.17,211.58,212.02,595404
2016-09-09T00:00:00.000Z,209.24,211.7,209.19,211.18,800947
2016-09-12T00:00:00.000Z,210.27,210.91,206.69,208.36,937644
2016-09-13T00:00:00.000Z,208.36,210.26,208.09,209.02,828976
2016-09-14T00:00:00.000Z,208.81,209.33,208.09,208.23,893498
2016-09-15T00:00:00.000Z,211.39,212.19,208.16,208.64,672912
2016-09-16T00:00:00.000Z,211.0,211.91,210.6,211.07,1134406
2016-09-19T00:00:00.000Z,211.16,212.33,210.98,211.25,729970
2016-09-20T00:00:00.000Z,212.11,212.77,211.35,212.2,578457
2016-09-21T00:00:00.000Z,215.85,216.08,212.1775,212.26,751661
2016-09-22T00:00:00.000Z,216.49,217.19,215.7911,216.94,879447
2016-09-23T00:00:00.000Z,217.05,217.49,214.84,215.69,781619
2016-09-26T00:00:00.000Z,217.0,217.62,216.03,216.58,612514
2016-09-27T00:00:00.000Z,218.05,218.67,216.57,217.27,535954
2016-09-28T00:00:00.000Z,217.9,218.42,216.68,218.42,618760
2016-09-29T00:00:00.000Z,213.61,217.23,212.3,217.23,985214
